pulse width[0] (ns);6
n;1,468100
number of samples;627
km;dB
0,000000;-49,900002
0,000319;-8,151000
0,000638;-3,076000
0,000957;-0,742000
0,001276;-0,157000
0,001595;-0,168000
0,001914;-0,830000
0,002233;-1,788000
0,002553;-2,352000
0,002872;-3,231000
0,003191;-4,302000
0,003510;-5,073000
0,003829;-5,636000
0,004148;-6,519000
0,004467;-6,737000
0,004786;-6,361000
0,005105;-6,378000
0,005424;-7,169000
0,005743;-8,071000
0,006062;-8,744000
0,006381;-9,460000
0,006700;-10,558000
0,007020;-11,418000
0,007339;-12,024000
0,007658;-12,774000
0,007977;-13,760000
0,008296;-14,474000
0,008615;-14,970000
0,008934;-15,675000
0,009253;-16,549000
0,009572;-16,497000
0,009891;-17,292999
0,010210;-17,500000
0,010529;-17,507000
0,010848;-18,607000
0,011167;-18,431000
0,011486;-18,721001
0,011806;-21,542000
0,012125;-21,108999
0,012444;-20,072001
0,012763;-23,063999
0,013082;-20,839001
0,013401;-21,094000
0,013720;-23,409000
0,014039;-21,537001
0,014358;-20,663000
0,014677;-21,261000
0,014996;-49,900002
0,015315;-20,135000
0,015634;-49,900002
0,015953;-22,313000
0,016273;-23,259001
0,016592;-23,018999
0,016911;-49,900002
0,017230;-49,900002
0,017549;-23,134001
0,017868;-22,315001
0,018187;-49,900002
0,018506;-49,900002
0,018825;-23,959999
0,019144;-20,903000
0,019463;-20,093000
0,019782;-21,593000
0,020101;-20,101000
0,020420;-49,900002
0,020740;-49,900002
0,021059;-49,900002
0,021378;-49,900002
0,021697;-49,900002
0,022016;-49,900002
0,022335;-49,900002
0,022654;-49,900002
0,022973;-49,900002
0,023292;-49,900002
0,023611;-49,900002
0,023930;-49,900002
0,024249;-18,238001
0,024568;-21,156000
0,024887;-49,900002
0,025206;-49,900002
0,025526;-21,708000
0,025845;-25,000999
0,026164;-21,417000
0,026483;-21,695000
0,026802;-24,098000
0,027121;-20,660000
0,027440;-18,969999
0,027759;-20,052999
0,028078;-49,900002
0,028397;-49,900002
0,028716;-19,920000
0,029035;-49,900002
0,029354;-21,764999
0,029673;-22,259001
0,029993;-20,410000
0,030312;-19,695999
0,030631;-20,451000
0,030950;-20,857000
0,031269;-49,900002
0,031588;-49,900002
0,031907;-30,112000
0,032226;-49,900002
0,032545;-20,756001
0,032864;-24,344999
0,033183;-49,900002
0,033502;-28,658001
0,033821;-49,900002
0,034140;-49,900002
0,034459;-49,900002
0,034779;-49,900002
0,035098;-49,900002
0,035417;-49,900002
0,035736;-19,982000
0,036055;-49,900002
0,036374;-49,900002
0,036693;-49,900002
0,037012;-49,900002
0,037331;-49,900002
0,037650;-19,736000
0,037969;-27,167000
0,038288;-19,006001
0,038607;-19,591999
0,038926;-23,212999
0,039246;-49,900002
0,039565;-25,365000
0,039884;-49,900002
0,040203;-49,900002
0,040522;-22,406000
0,040841;-49,900002
0,041160;-24,114000
