file,m,label,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db
class1_2026_04_27_14_36_49.csv,58.708999999999996,non_bend,0.29393151994873257,-14.534,-14.564222222222222,0.0913938701783265,-14.614944444444445,-14.63211111111111,0.017166666666664554,0.1659999999999986,36.68714637946519,17.916824024198064,-18.770322355267126,-478.05642633228854,444.6302970207216,-478.05642633228854,0.12369113514549128,0.10298753370561617,0.832611819534673,1.2759999999999994,0.3279999999999994
class1_2026_04_27_14_36_49.csv,192.718,non_bend,0.9648587893079399,-23.395,-34.63166755555556,13.768849162162086,-33.558834166666664,-41.223057,7.6642228333333335,31.282002000000002,2940.3690349725625,-78.1256122676844,-3018.494647240247,-7.232301868498325e-09,3551.722570525999,-44874.61128526258,13.163949391503172,12.316060954586378,0.9355900461715448,0.6379999999999997,31.282002000000002
class1_2026_04_27_14_36_49.csv,74.98100000000001,non_bend,0.37539864922372923,-14.836,-14.734111111111112,0.09901564909362605,-14.720777777777776,-14.815777777777775,0.09499999999999886,0.2364999999999995,15.424105151708265,-42.894886131298875,-58.318991283007136,64.26332288400954,114.42006269592457,-276.65623880867497,0.10002086202141121,0.103317501774092,1.0329491941669244,0.0,0.30400000000000027
class1_2026_04_27_14_36_49.csv,130.499,non_bend,0.6533541607213486,-13.258,-13.172222222222224,2.2071015572353296,-11.019555555555556,-23.323278166666665,12.303722611111109,5.138,769.9898848487736,-3283.467641872198,-4053.4575267209716,-2952.9780564262837,-2112.8526645768143,-3366.7711598745154,3.2942167206286133,10.085949580875237,3.0617131095241037,0.0,7.1019999999999985
class1_2026_04_27_14_36_49.csv,34.778999999999996,non_bend,0.17412397302452723,-14.733,-14.54411111111111,0.10343483664655147,-14.489,-14.586055555555554,0.09705555555555279,0.12400000000000055,-20.857590685177293,-25.961109395430626,-5.103518710253333,132.13932673015006,132.13932673015006,-451.4106583072098,0.0867947771086103,0.09337884141866055,1.0758454446673442,0.0,0.3160000000000007
class1_2026_04_27_14_36_49.csv,116.14099999999999,non_bend,0.5814696325668254,-14.957,-14.828333333333335,0.09313311858720184,-14.802555555555557,-14.829555555555553,0.026999999999995694,0.15949999999999953,-30.41932907815154,-15.931994671561602,14.48733440658994,148.90282131661297,148.90282131661297,-358.7342279031218,0.14604878265011406,0.13768330094105358,0.9427148636769713,0.0,0.32500000000000107
class1_2026_04_27_14_36_49.csv,164.959,non_bend,0.8258810335591303,-21.797001,-31.215778555555556,13.227502440053856,-31.208111777777773,-41.027112555555554,9.81900077777778,16.684001000000006,1594.9109754100823,-2605.891576463227,-4200.802551873309,44053.29310345213,44053.29310345213,-44053.2931034448,13.248941341831245,12.569756400180935,0.9487365916367606,1.2759999999999994,29.285002000000002
class1_2026_04_27_14_36_49.csv,78.81,non_bend,0.3945688580483336,-14.722,-14.835555555555556,0.11635397248732104,-14.748944444444444,-14.793555555555558,0.04461111111111471,0.06400000000000006,-8.496084518143178,61.25875891968585,69.75484343782904,-363.63636363636033,189.65517241379348,-525.0783699059575,0.09065531315079745,0.12606225191557002,1.3905512758485825,0.6379999999999997,0.3650000000000002
class1_2026_04_27_14_36_49.csv,31.906999999999996,non_bend,0.1597450647601596,-14.579,-14.52111111111111,0.09103289325469661,-14.395000000000001,-14.561611111111112,0.16661111111111104,0.13150000000000084,-60.766214899328844,-12.393634542479091,48.37258035684975,-238.24451410658367,65.83072100313439,-238.24451410658367,0.12497155231847339,0.1026207358777882,0.8211461954963918,0.0,0.32099999999999973
class1_2026_04_27_14_36_49.csv,173.574,non_bend,0.8690127517685757,-25.246,-32.09400077777778,12.658237436617256,-39.6847236111111,-40.468556944444444,0.7838333333333409,28.948002,4147.900895696485,-3548.1651891964084,-7696.066084892894,4410.659874608929,41899.954215574675,-45373.0438871512,12.816382353610754,13.345542174567093,1.041287686733189,2.2339999999999858,28.948002
class1_2026_04_27_14_36_49.csv,163.04399999999998,non_bend,0.8162934258549993,-22.688,-25.18177788888889,8.788596207194406,-32.852445277777775,-34.59500105555556,1.7425557777777811,3.4535005000000005,2061.7735904824704,-5152.474563367572,-7214.248153850042,-122.99028656240262,42652.0407523472,-44714.73667711191,13.662989553134516,13.718346329269382,1.0040515124356992,0.0,29.285002000000002
