file,m,label,m_norm,db_at_event,local_mean_db,local_std_db,pre_mean_db,post_mean_db,loss_dB,peak_above_bg_dB,pre_slope_dB_per_km,post_slope_dB_per_km,slope_change_dB_per_km,derivative_at_event_dB_per_km,max_pre_derivative,min_post_derivative,pre_std_db,post_std_db,post_to_pre_std_ratio,peak_width_m,local_range_db
class1_2026_04_27_14_36_42.csv,127.62799999999999,connector,0.8508533333333332,-5.974,-8.865777777777776,2.8783992765184143,-13.997888888888887,-13.511055555555556,-0.48683333333333145,8.878499999999999,1145.7939384757772,-2611.153926147345,-3756.947864623122,579.9373040753908,9655.17241379335,-2695.9247648903,2.262656621684855,4.375253266500685,1.9336788847632709,2.8709999999999845,8.891
class1_2026_04_27_14_36_42.csv,132.095,break,0.8806333333333334,-17.207001,-17.266666666666666,2.2962730597403547,-11.020111055555557,-27.773389444444447,16.75327838888889,3.3379995000000005,-2481.9748026828815,-4997.247025049547,-2515.2722223666656,-695.9263322883453,-695.9263322883453,-5324.4498432606015,3.357831140681941,11.9685727789723,3.5643749531034046,0.0,7.923999999999998
class1_2026_04_27_14_36_42.csv,176.764,background,1.1784266666666667,-49.900002,-35.12333422222222,13.393492942721931,-30.13394505555555,-36.648667666666675,6.514722611111125,4.4569994999999984,-2623.1941511543046,-1807.1656336670542,816.0285174872504,33098.747648905715,33098.747648905715,-33222.391006935664,12.484956393475414,13.39885298852527,1.0731997367910486,0.0,29.153002
class1_2026_04_27_14_36_42.csv,157.939,background,1.0529266666666666,-49.900002,-37.61533444444444,13.743503731223322,-31.26822272222222,-36.13472322222222,4.866500500000001,2.5299985000000014,3245.7171488213917,3342.727142511611,97.00999369021929,-41684.956112856315,42971.791536054254,-41684.956112856315,13.218018932534518,13.812076384874887,1.0449429230226968,0.0,28.617001000000002
class1_2026_04_27_14_36_42.csv,170.064,background,1.1337599999999999,-22.759001,-34.658001,13.644311402436834,-36.668556888888894,-31.693722999999995,-4.974833888888899,3.5614999999999988,1147.785256930367,2836.413489310934,1688.628232380567,7.4069248512387276e-09,41565.83228840502,-42540.753918491624,13.405582160627025,13.088552937762296,0.976350881638938,0.6379999999999997,28.647002
class1_2026_04_27_14_36_42.csv,110.717,background,0.7381133333333333,-14.886,-14.932,0.1212637162917616,-14.856166666666667,-14.8735,0.0173333333333332,0.18149999999999977,-30.713591431272974,-1.383618787499981,29.329972643772994,28.21316614419993,335.4231974921604,-159.87460815047234,0.11417347911548163,0.12514535992641143,1.0960887310012013,0.0,0.40199999999999925
class1_2026_04_27_14_36_42.csv,194.632,background,1.2975466666666666,-49.900002,-40.81877933333333,12.86103490229211,-35.739389833333334,-41.5449390625,5.805549229166665,28.227002000000002,-537.6822197330968,-192.58474527997822,345.09747445311854,1.4551915228366852e-11,6.984919309616089e-09,-43570.77131748431,14.183248253674671,12.41815649152138,0.8755508888983262,0.0,28.227002000000002
class1_2026_04_27_14_36_49.csv,131.776,break,0.8785066666666668,-16.909,-16.550333444444444,2.2648498093774645,-10.893611111111111,-26.09722277777778,15.203611666666669,3.2285000000000004,-2078.66752425028,-1563.7667385251038,514.9007857251763,-3114.420062695812,-2322.292129650068,-5079.93573667702,3.1734713754794845,10.96437975979155,3.455010304961273,0.0,7.499000000000002
class1_2026_04_27_14_36_49.csv,127.62799999999999,connector,0.8508533333333332,-5.958,-8.845888888888888,2.8606458650857323,-13.962944444444444,-13.615222333333332,-0.3477221111111124,8.8085,1162.8586428874885,-2619.540528101578,-3782.399170989066,576.8025078371484,9711.598746081754,-2744.5141065830176,2.2541636160724208,4.505933797142903,1.9989373291618284,2.8709999999999845,8.79
class1_2026_04_27_14_36_49.csv,192.718,background,1.2847866666666665,-23.395,-34.63166755555556,13.768849162162086,-33.558834166666664,-41.223057,7.6642228333333335,31.282002000000002,2940.3690349725625,-78.1256122676844,-3018.494647240247,-7.232301868498325e-09,3551.722570525999,-44874.61128526258,13.163949391503172,12.316060954586378,0.9355900461715448,0.6379999999999997,31.282002000000002
