pulse width[0] (ns);6
n;1,468100
number of samples;627
km;dB
0,000000;-49,900002
0,000319;-7,905000
0,000638;-2,852000
0,000957;-0,545000
0,001276;-0,157000
0,001595;-0,157000
0,001914;-0,337000
0,002233;-1,633000
0,002553;-2,491000
0,002872;-2,863000
0,003191;-3,918000
0,003510;-5,157000
0,003829;-5,583000
0,004148;-6,260000
0,004467;-7,360000
0,004786;-8,345000
0,005105;-8,780000
0,005424;-9,583000
0,005743;-10,518000
0,006062;-11,071000
0,006381;-11,415000
0,006700;-12,101000
0,007020;-12,695000
0,007339;-13,021000
0,007658;-13,208000
0,007977;-13,501000
0,008296;-13,714000
0,008615;-13,754000
0,008934;-13,948000
0,009253;-13,952000
0,009572;-14,165000
0,009891;-14,242000
0,010210;-14,236000
0,010529;-14,253000
0,010848;-14,454000
0,011167;-14,221000
0,011486;-14,274000
0,011806;-14,413000
0,012125;-14,216000
0,012444;-14,361000
0,012763;-14,527000
0,013082;-14,394000
0,013401;-14,454000
0,013720;-14,332000
0,014039;-14,375000
0,014358;-14,450000
0,014677;-14,523000
0,014996;-14,279000
0,015315;-14,482000
0,015634;-14,596000
0,015953;-14,397000
0,016273;-14,599000
0,016592;-14,680000
0,016911;-14,649000
0,017230;-14,570000
0,017549;-14,443000
0,017868;-14,458000
0,018187;-14,689000
0,018506;-14,322000
0,018825;-14,397000
0,019144;-14,303000
0,019463;-14,265000
0,019782;-14,539000
0,020101;-14,507000
0,020420;-14,415000
0,020740;-14,557000
0,021059;-14,811000
0,021378;-14,742000
0,021697;-15,528000
0,022016;-15,452000
0,022335;-15,277000
0,022654;-14,641000
0,022973;-14,654000
0,023292;-14,698000
0,023611;-14,628000
0,023930;-14,245000
0,024249;-14,042000
0,024568;-14,189000
0,024887;-14,131000
0,025206;-14,482000
0,025526;-14,397000
0,025845;-14,414000
0,026164;-14,291000
0,026483;-14,387000
0,026802;-14,332000
0,027121;-14,446000
0,027440;-14,234000
0,027759;-14,459000
0,028078;-14,439000
0,028397;-14,552000
0,028716;-14,514000
0,029035;-14,416000
0,029354;-14,456000
0,029673;-14,482000
0,029993;-14,519000
0,030312;-14,431000
0,030631;-14,343000
0,030950;-14,337000
0,031269;-14,527000
0,031588;-14,301000
0,031907;-14,527000
0,032226;-14,435000
0,032545;-14,475000
0,032864;-14,538000
0,033183;-14,392000
0,033502;-14,536000
0,033821;-14,643000
0,034140;-14,532000
0,034459;-14,499000
0,034779;-12,214000
0,035098;-8,987000
0,035417;-7,271000
0,035736;-6,877000
0,036055;-7,513000
0,036374;-8,420000
0,036693;-9,083000
0,037012;-9,744000
0,037331;-10,833000
0,037650;-11,594000
0,037969;-12,045000
0,038288;-12,560000
0,038607;-13,354000
0,038926;-13,819000
0,039246;-13,985000
0,039565;-14,508000
0,039884;-14,944000
0,040203;-14,926000
0,040522;-14,768000
0,040841;-14,899000
0,041160;-15,316000
