pulse width[0] (ns);6
n;1,468100
number of samples;627
km;dB
0,000000;-49,900002
0,000319;-8,719000
0,000638;-3,504000
0,000957;-1,101000
0,001276;-0,196000
0,001595;-0,364000
0,001914;-1,142000
0,002233;-1,880000
0,002553;-2,550000
0,002872;-3,543000
0,003191;-4,484000
0,003510;-5,186000
0,003829;-5,871000
0,004148;-6,907000
0,004467;-7,756000
0,004786;-8,419000
0,005105;-9,164000
0,005424;-10,090000
0,005743;-10,730000
0,006062;-11,242000
0,006381;-11,869000
0,006700;-12,447000
0,007020;-12,798000
0,007339;-13,131000
0,007658;-13,393000
0,007977;-13,733000
0,008296;-13,806000
0,008615;-13,944000
0,008934;-13,959000
0,009253;-14,172000
0,009572;-14,123000
0,009891;-14,217000
0,010210;-14,169000
0,010529;-14,248000
0,010848;-14,285000
0,011167;-14,284000
0,011486;-14,230000
0,011806;-14,599000
0,012125;-14,245000
0,012444;-14,371000
0,012763;-14,464000
0,013082;-14,459000
0,013401;-14,257000
0,013720;-14,479000
0,014039;-14,293000
0,014358;-14,489000
0,014677;-14,204000
0,014996;-14,311000
0,015315;-14,489000
0,015634;-14,425000
0,015953;-14,534000
0,016273;-14,424000
0,016592;-14,468000
0,016911;-14,721000
0,017230;-14,432000
0,017549;-14,494000
0,017868;-14,391000
0,018187;-14,547000
0,018506;-14,537000
0,018825;-14,394000
0,019144;-14,251000
0,019463;-14,429000
0,019782;-14,362000
0,020101;-14,447000
0,020420;-14,403000
0,020740;-14,778000
0,021059;-14,795000
0,021378;-14,960000
0,021697;-15,223000
0,022016;-15,196000
0,022335;-14,784000
0,022654;-14,885000
0,022973;-14,926000
0,023292;-14,564000
0,023611;-14,590000
0,023930;-14,412000
0,024249;-14,243000
0,024568;-14,865000
0,024887;-14,636000
0,025206;-14,451000
0,025526;-14,402000
0,025845;-14,663000
0,026164;-14,545000
0,026483;-14,285000
0,026802;-14,346000
0,027121;-14,353000
0,027440;-14,336000
0,027759;-14,426000
0,028078;-14,499000
0,028397;-14,456000
0,028716;-14,438000
0,029035;-14,356000
0,029354;-14,496000
0,029673;-14,493000
0,029993;-14,306000
0,030312;-14,411000
0,030631;-14,375000
0,030950;-14,494000
0,031269;-14,438000
0,031588;-14,371000
0,031907;-14,502000
0,032226;-14,545000
0,032545;-14,509000
0,032864;-14,568000
0,033183;-14,416000
0,033502;-14,675000
0,033821;-14,364000
0,034140;-14,483000
0,034459;-14,740000
0,034779;-14,682000
0,035098;-14,413000
0,035417;-14,631000
0,035736;-14,336000
0,036055;-14,302000
0,036374;-14,529000
0,036693;-14,563000
0,037012;-14,633000
0,037331;-14,562000
0,037650;-14,683000
0,037969;-14,430000
0,038288;-14,515000
0,038607;-14,622000
0,038926;-14,581000
0,039246;-14,582000
0,039565;-14,566000
0,039884;-14,717000
0,040203;-14,679000
0,040522;-14,681000
0,040841;-14,589000
0,041160;-14,732000
