pulse width[0] (ns);6
n;1,468100
number of samples;627
km;dB
0,000000;-49,900002
0,000319;-8,112000
0,000638;-2,968000
0,000957;-0,617000
0,001276;-0,157000
0,001595;-0,157000
0,001914;-0,313000
0,002233;-1,556000
0,002553;-2,475000
0,002872;-2,849000
0,003191;-3,853000
0,003510;-5,099000
0,003829;-5,578000
0,004148;-6,235000
0,004467;-7,300000
0,004786;-8,292000
0,005105;-8,781000
0,005424;-9,541000
0,005743;-10,438000
0,006062;-11,017000
0,006381;-11,464000
0,006700;-12,075000
0,007020;-12,658000
0,007339;-13,083000
0,007658;-13,209000
0,007977;-13,544000
0,008296;-13,682000
0,008615;-13,752000
0,008934;-13,977000
0,009253;-14,182000
0,009572;-14,124000
0,009891;-14,274000
0,010210;-14,273000
0,010529;-14,052000
0,010848;-14,222000
0,011167;-14,341000
0,011486;-14,218000
0,011806;-14,330000
0,012125;-14,285000
0,012444;-14,386000
0,012763;-14,465000
0,013082;-14,415000
0,013401;-14,527000
0,013720;-14,360000
0,014039;-14,326000
0,014358;-14,600000
0,014677;-14,350000
0,014996;-14,333000
0,015315;-14,456000
0,015634;-14,805000
0,015953;-14,581000
0,016273;-14,447000
0,016592;-14,633000
0,016911;-14,629000
0,017230;-14,564000
0,017549;-14,615000
0,017868;-14,592000
0,018187;-14,520000
0,018506;-14,605000
0,018825;-14,361000
0,019144;-14,271000
0,019463;-14,416000
0,019782;-14,576000
0,020101;-14,484000
0,020420;-14,403000
0,020740;-14,534000
0,021059;-14,798000
0,021378;-14,758000
0,021697;-15,518000
0,022016;-15,599000
0,022335;-15,002000
0,022654;-14,858000
0,022973;-14,713000
0,023292;-14,711000
0,023611;-14,480000
0,023930;-14,407000
0,024249;-14,039000
0,024568;-14,218000
0,024887;-14,177000
0,025206;-14,499000
0,025526;-14,388000
0,025845;-14,513000
0,026164;-14,484000
0,026483;-14,364000
0,026802;-14,348000
0,027121;-14,386000
0,027440;-14,389000
0,027759;-14,407000
0,028078;-14,298000
0,028397;-14,282000
0,028716;-14,292000
0,029035;-14,421000
0,029354;-14,383000
0,029673;-14,463000
0,029993;-14,381000
0,030312;-14,477000
0,030631;-14,384000
0,030950;-14,660000
0,031269;-14,468000
0,031588;-14,503000
0,031907;-14,673000
0,032226;-14,489000
0,032545;-14,717000
0,032864;-14,627000
0,033183;-14,690000
0,033502;-14,627000
0,033821;-14,474000
0,034140;-14,594000
0,034459;-14,594000
0,034779;-14,637000
0,035098;-14,491000
0,035417;-14,482000
0,035736;-14,580000
0,036055;-14,600000
0,036374;-14,553000
0,036693;-14,412000
0,037012;-14,530000
0,037331;-14,744000
0,037650;-14,499000
0,037969;-14,515000
0,038288;-14,675000
0,038607;-14,637000
0,038926;-14,607000
0,039246;-14,672000
0,039565;-14,597000
0,039884;-14,638000
0,040203;-14,692000
0,040522;-14,546000
0,040841;-14,562000
0,041160;-14,517000
